onset	duration	trial_type	item	key	RT
0.0029800370011798805	14	OtherHarmOther	34	1	0.643
16.412562234001598	14	SelfHarmOther	36	2	1.408
32.6361457160001	14	OtherHarmOther	28	1	1.251
48.838399572001435	14	OtherHarmOther	26	1	0.681
67.02443298900107	14	SelfNeutOther	18	2	0.705
85.26179624200086	14	CompHarmOther	35	2	1.621
99.47960237200095	14	CompHarmSelf	23	3	1.692
113.69784649700159	14	OtherHarmOther	9	1	0.677
129.8859243730003	14	OtherHarmOther	8	1	0.692
144.0865071870012	14	OtherHarmOther	15	2	1.799
162.27381312800026	14	OtherNeutOther	32	1	1.494
180.4776619080003	14	OtherNeutOther	25	1	0.624
196.66253841700018	14	OtherHarmOther	22	3	0.687
214.8491889980014	14	OtherHarmOther	33	3	0.479
233.03562210700147	14	OtherNeutOther	12	1	0.549
247.23738668200167	14	OtherHarmOther	19	2	0.696
263.4236611310007	14	OtherHarmOther	4	2	1.749
277.62662679800087	14	OtherHarmOther	28	2	0.522
291.810281899001	14	OtherNeutOther	35	1	0.372
306.01477530300144	14	OtherNeutOther	10	1	1.15
322.23375695899995	14	OtherHarmOther	27	2	1.37
336.43506891700054	14	OtherHarmOther	29	2	1.845
352.6385729720005	14	OtherNeutOther	29	1	1.055
370.82578376400124	14	OtherNeutOther	33	1	0.364
