onset	duration	trial_type	item	key	RT
0.003110543000730104	14	SelfHarmOther	25	3	1.763
14.392222968001079	14	SelfHarmOther	1	3	1.441
30.597041245000582	14	SelfHarmOther	29	1	1.38
48.80677865800135	14	SelfNeutOther	9	1	2.023
63.03910374900079	14	SelfNeutOther	35	1	1.0
79.22663066099994	14	SelfNeutOther	10	1	1.583
95.43044507300147	14	SelfNeutOther	28	1	0.611
111.61479502500151	14	SelfHarmOther	14	3	2.376
125.8335963210011	14	SelfHarmOther	30	4	0.427
142.02029152000068	14	SelfNeutOther	12	1	1.48
156.2217583720012	14	SelfHarmOther	17	3	1.478
170.39154395400146	14	SelfHarmOther	9	4	0.355
184.6092842350008	14	SelfNeutOther	32	1	1.457
200.77953693100062	14	SelfHarmOther	21	4	0.59
214.9821243510014	14	SelfNeutOther	25	1	1.918
233.1848915670016	14	SelfNeutOther	26	1	1.434
251.37051266100025	14	SelfHarmOther	2	2	0.745
267.5740749300003	14	SelfHarmOther	26	3	0.802
285.7766262360001	14	SelfNeutOther	33	1	0.543
301.9954007490014	14	SelfHarmOther	20	3	0.516
320.1984351750016	14	SelfHarmOther	7	4	0.262
338.3868987040005	14	SelfNeutOther	8	1	1.011
356.58983252800135	14	SelfHarmOther	34	4	0.45
370.75654859800125	14	SelfNeutOther	34	1	0.844
