onset	duration	trial_type	item	key	RT
0.0022008989999449113	14	SelfHarmOther	22	4	1.643
16.396338518999983	14	SelfHarmOther	21	4	1.845
32.586787803000334	14	SelfHarmOther	3	4	1.622
50.790413423000246	14	SelfHarmOther	9	4	0.716
66.99261681699954	14	SelfHarmOther	7	1	0.889
85.19341462299963	14	SelfHarmOther	19	4	0.887
103.38178456300011	14	SelfHarmOther	5	4	1.161
119.60022888200001	14	SelfHarmOther	25	4	0.664
133.80114772100023	14	SelfNeutOther	6	1	2.095
148.00315282500014	14	SelfHarmOther	1	4	1.263
166.19191995300025	14	SelfNeutOther	18	4	1.378
182.3935024299999	14	SelfNeutOther	1	1	0.65
200.58072288099993	14	SelfHarmOther	26	3	1.139
214.76557877100004	14	SelfNeutOther	21	1	1.02
232.9518508149995	14	SelfNeutOther	25	1	0.814
247.1552227510001	14	SelfHarmOther	15	4	1.338
263.3574594370002	14	SelfNeutOther	23	1	0.957
279.5760250309995	14	SelfNeutOther	36	1	0.646
293.74389464399974	14	SelfNeutOther	4	1	0.711
309.9657994709996	14	SelfNeutOther	30	1	0.82
328.1685331669996	14	SelfHarmOther	6	3	1.409
342.3852933580001	14	SelfNeutOther	5	1	0.539
356.6054184180002	14	SelfHarmOther	11	3	1.034
370.79010156499953	14	SelfNeutOther	2	1	0.571
