onset	duration	trial_type	item	key	RT
0.002218654999978753	14	OtherHarmOther	2	1	1.999
16.446053108000115	14	OtherHarmOther	29	1	0.329
30.61821821500007	14	SelfHarmOther	26	1	0.374
48.822934239999995	14	OtherHarmOther	17	1	0.351
67.02518781599997	14	OtherHarmOther	21	1	1.431
83.24329391900005	14	OtherHarmOther	18	1	1.373
101.43127326800004	14	OtherNeutOther	4	1	0.582
119.64948750400004	14	SelfNeutOther	31	1	2.663
135.8558059490001	14	CompHarmOther	21	4	0.419
150.07069246600008	14	CompHarmSelf	19	2	2.229
166.24328422300005	14	OtherNeutOther	27	1	0.64
182.46134008500007	14	OtherNeutOther	10	1	1.357
198.679683286	14	OtherHarmOther	5	3	3.546
212.86625330300012	14	OtherHarmOther	15	4	1.241
229.06847979500003	14	OtherHarmOther	25	2	3.87
243.25334198099995	14	OtherHarmOther	29	4	2.007
261.4407229190001	14	OtherNeutOther	15	1	3.033
277.62528649599994	14	OtherHarmOther	14	2	0.504
291.8456373849999	14	OtherNeutOther	16	1	0.949
306.03149353699996	14	OtherHarmOther	17	1	0.96
320.2487652290001	14	OtherNeutOther	20	1	1.219
338.437112116	14	OtherHarmOther	8	4	1.489
356.65495854999995	14	OtherHarmOther	27	2	0.73
370.8398567050001	14	OtherNeutOther	24	1	0.651
