onset	duration	trial_type	item	key	RT
0.0017481909999332856	14	SelfHarmOther	1	4	2.622
19.31235235999975	14	SelfNeutOther	2	4	1.844
35.50330947099974	14	OtherHarmOther	12	1	1.671
49.721125496999775	14	CompHarmOther	24	4	0.639
65.90175514800012	14	CompHarmSelf	9	4	0.356
80.12618118299997	14	OtherHarmOther	26	1	0.549
96.31281032300012	14	OtherHarmOther	14	1	0.639
110.5143887459999	14	OtherHarmOther	7	1	1.12
126.68569186600052	14	OtherHarmOther	18	4	1.193
142.93663109000045	14	OtherHarmOther	6	1	0.625
159.12442069200006	14	OtherHarmOther	12	4	0.931
173.34236275900003	14	OtherHarmOther	20	4	0.657
191.57952496500002	14	OtherNeutOther	23	1	0.978
207.81496977500046	14	OtherHarmOther	23	4	0.419
226.03440784699978	14	OtherNeutOther	3	1	0.625
240.2516502139997	14	OtherNeutOther	25	1	0.625
258.4910213909998	14	OtherHarmOther	36	4	0.393
272.7234514940001	14	OtherNeutOther	8	1	0.382
290.92949843800034	14	OtherHarmOther	10	3	1.114
307.114464708	14	OtherNeutOther	1	1	1.808
325.3174424919998	14	OtherNeutOther	5	1	0.425
343.5037816459999	14	OtherHarmOther	4	4	0.535
361.75752006400035	14	OtherNeutOther	11	1	0.774
375.9764659580005	14	OtherHarmOther	13	4	0.665
