onset	duration	trial_type	item	key	RT
0.002193958000134444	14	SelfHarmOther	11	2	1.856
14.393741965000117	14	SelfHarmOther	15	1	0.991
28.585391533999427	14	SelfNeutOther	2	1	0.556
44.78842505400007	14	SelfNeutOther	27	1	0.575
62.95988221099924	14	SelfNeutOther	10	1	1.032
79.17543982599909	14	SelfHarmOther	6	4	0.371
93.37758998499976	14	SelfHarmOther	16	4	1.055
109.58373741000014	14	SelfNeutOther	18	1	0.918
125.75140534399998	14	SelfNeutOther	17	1	0.554
141.95377820200065	14	SelfHarmOther	7	3	0.596
156.13806348699927	14	SelfHarmOther	35	4	0.55
174.37615362799897	14	SelfHarmOther	34	4	0.508
190.57934121500057	14	SelfHarmOther	28	4	0.3
204.81370825199974	14	SelfHarmOther	32	4	0.308
218.9987139399991	14	SelfHarmOther	33	4	0.561
237.20589526999993	14	SelfNeutOther	21	2	0.819
255.38887946900013	14	SelfNeutOther	24	1	0.452
271.59346062199893	14	SelfHarmOther	22	4	0.314
289.7937886089994	14	SelfNeutOther	20	1	0.219
308.0132021340005	14	SelfNeutOther	29	1	0.245
326.1852821179991	14	SelfNeutOther	16	1	0.319
340.4010529590005	14	SelfHarmOther	3	3	0.733
358.5909108149999	14	SelfNeutOther	4	1	0.333
374.8101934719989	14	SelfHarmOther	30	4	0.379
