onset	duration	trial_type	item	key	RT
0.0022459939991676947	14	SelfHarmOther	32	1	0.544
16.41290967399982	14	SelfHarmOther	18	4	0.333
34.63826766300008	14	SelfNeutOther	30	1	0.596
50.822985410999536	14	SelfNeutOther	33	1	1.04
67.02493796499948	14	SelfNeutOther	31	1	0.266
85.2132602849997	14	SelfHarmOther	1	4	0.393
101.44672497200008	14	SelfHarmOther	10	3	0.315
117.63498182500007	14	SelfNeutOther	36	1	0.477
131.86814729899925	14	SelfNeutOther	9	1	0.417
146.05345856199892	14	SelfHarmOther	24	4	0.405
164.2753054529985	14	SelfHarmOther	12	4	1.524
180.4439075829996	14	SelfNeutOther	28	1	0.316
198.73225940699922	14	SelfNeutOther	35	1	0.302
212.93076894399928	14	SelfHarmOther	9	3	0.337
231.15380226699926	14	SelfNeutOther	13	1	0.395
249.35620479799945	14	SelfHarmOther	36	4	0.35
263.57359453199933	14	SelfHarmOther	13	3	0.5
277.7576893959995	14	SelfNeutOther	34	2	0.284
295.96344327399856	14	SelfHarmOther	20	4	0.581
312.1486047929993	14	SelfHarmOther	2	4	0.9
326.35039766799855	14	SelfNeutOther	22	0	0.0
344.51999181999963	14	SelfNeutOther	19	1	1.31
358.7538581709996	14	SelfHarmOther	4	3	0.36
374.9419258789985	14	SelfHarmOther	23	4	0.445
