onset	duration	trial_type	item	key	RT
0.002280076999340963	14	SelfHarmOther	34	1	1.437
18.38003607399969	14	SelfHarmOther	2	1	1.067
36.6030581619998	14	SelfNeutOther	13	1	0.568
50.83798657999978	14	SelfHarmOther	9	4	0.818
69.07394064399978	14	SelfHarmOther	24	4	0.765
87.29266968999946	14	SelfNeutOther	35	3	0.568
105.48062654799924	14	SelfHarmOther	4	4	0.905
121.71668172499994	14	SelfHarmOther	23	4	0.685
139.93662611199943	14	SelfHarmOther	36	4	0.283
154.17141375499978	14	SelfNeutOther	32	1	0.57
168.39017979399978	14	SelfHarmOther	18	4	0.624
184.59328218499923	14	SelfHarmOther	1	4	0.305
200.81373466599962	14	SelfHarmOther	12	4	0.645
214.99724186999993	14	SelfNeutOther	28	1	0.411
231.28505802999916	14	SelfNeutOther	31	1	0.375
245.46882752799957	14	SelfNeutOther	22	1	0.516
261.6732688309994	14	SelfNeutOther	30	1	0.944
275.8576524029995	14	SelfHarmOther	13	4	0.788
292.0950272809996	14	SelfHarmOther	10	4	0.784
306.27889448599944	14	SelfNeutOther	19	1	0.778
322.5000036859992	14	SelfHarmOther	20	4	1.161
340.7353059629995	14	SelfNeutOther	9	1	0.81
356.9561909419999	14	SelfNeutOther	33	1	0.714
375.17536869799915	14	SelfNeutOther	36	1	0.496
