onset	duration	trial_type	item	key	RT
0.0022275560004345607	14	OtherHarmOther	15	1	1.03
18.412812581000253	14	SelfHarmOther	8	4	0.411
36.60403831700023	14	SelfNeutOther	5	4	1.152
54.80484002000048	14	CompHarmOther	14	4	0.389
68.98967175300004	14	CompHarmSelf	17	4	1.068
85.21157646099982	14	OtherHarmOther	31	4	0.47
99.41160988000047	14	OtherHarmOther	21	4	0.353
115.64884256900041	14	OtherHarmOther	21	4	0.438
131.83444886899997	14	OtherHarmOther	10	1	0.425
148.0546854610002	14	OtherHarmOther	17	1	0.763
162.23837133300003	14	OtherHarmOther	29	1	1.305
180.44309370799965	14	OtherNeutOther	20	1	0.459
194.62787219599977	14	OtherHarmOther	19	4	0.39
210.81588242900034	14	OtherHarmOther	29	4	0.345
229.05014921699967	14	OtherNeutOther	18	1	0.422
245.25335799200002	14	OtherHarmOther	25	4	0.366
263.4724838740003	14	OtherNeutOther	16	1	0.356
279.675357393	14	OtherHarmOther	15	1	0.947
297.8776479670005	14	OtherNeutOther	24	1	0.768
314.07896711600006	14	OtherNeutOther	4	1	1.458
328.28314692999993	14	OtherNeutOther	2	1	0.78
342.4682500710005	14	OtherHarmOther	26	4	0.495
356.6716767280004	14	OtherHarmOther	27	4	1.28
370.87271321000026	14	OtherNeutOther	27	1	0.497
