onset	duration	trial_type	item	key	RT
0.0020165010009804973	14	SelfHarmOther	30	0	0.0
15.142805716001021	14	SelfHarmOther	27	1	3.41
29.352219157000945	14	SelfHarmOther	3	2	3.99
43.519863483001245	14	SelfNeutOther	20	1	1.287
59.74122651300058	14	SelfHarmOther	11	1	2.229
77.92632355200112	14	SelfNeutOther	10	1	1.447
96.14671926099982	14	SelfHarmOther	33	2	1.446
110.33034211000086	14	SelfHarmOther	34	1	1.627
126.56705359100124	14	SelfNeutOther	21	1	0.985
140.7185416760003	14	SelfNeutOther	4	1	0.886
154.8942472150011	14	SelfNeutOther	24	1	2.147
173.10849612899983	14	SelfHarmOther	28	1	1.188
189.32763769099984	14	SelfNeutOther	17	0	0.0
207.52966816800108	14	SelfHarmOther	6	2	0.888
225.7154345380004	14	SelfNeutOther	18	1	2.516
239.91741807500148	14	SelfHarmOther	7	2	0.833
256.1214473730015	14	SelfHarmOther	32	2	1.147
274.3411512210005	14	SelfHarmOther	22	2	1.722
288.5263256540002	14	SelfNeutOther	2	1	0.906
304.7301053280007	14	SelfNeutOther	29	1	0.557
320.8990098450013	14	SelfHarmOther	16	2	0.868
337.10018071500053	14	SelfNeutOther	15	1	0.876
355.27123140000003	14	SelfHarmOther	35	2	0.603
373.47359242700077	14	SelfNeutOther	16	1	0.654
