onset	duration	trial_type	item	key	RT
0.0022951480004849145	14	SelfHarmOther	32	3	0.849
18.378650940000625	14	SelfHarmOther	11	4	1.642
33.968820209000114	14	SelfHarmOther	35	1	2.292
52.15547022900046	14	SelfHarmOther	6	3	0.955
70.35882401100025	14	SelfHarmOther	20	4	0.586
85.55903481299993	14	SelfNeutOther	28	2	1.686
100.07864349400006	14	SelfNeutOther	2	1	2.82
115.31398928500039	14	SelfHarmOther	10	3	1.728
129.5332643640004	14	SelfNeutOther	30	2	1.516
145.7035700940005	14	SelfNeutOther	31	1	1.463
162.15934258300058	14	SelfHarmOther	27	4	1.056
180.8934384180002	14	SelfNeutOther	27	2	2.542
199.77910414000053	14	SelfHarmOther	26	4	1.178
214.3137216720006	14	SelfNeutOther	32	1	1.286
230.5349927770003	14	SelfNeutOther	23	1	1.774
248.73674588599988	14	SelfNeutOther	12	1	1.55
265.15651922600046	14	SelfHarmOther	15	4	1.342
283.9589121270001	14	SelfNeutOther	14	1	1.929
298.74439093	14	SelfHarmOther	13	3	1.424
313.4645496560006	14	SelfNeutOther	25	1	1.001
329.6680535200003	14	SelfNeutOther	9	1	1.423
348.2545386130005	14	SelfHarmOther	18	4	0.974
364.49061911100034	14	SelfHarmOther	29	1	1.289
381.35883460900004	14	SelfHarmOther	8	3	1.115
