onset	duration	trial_type	item	key	RT
0.0023117880009522196	14	OtherHarmOther	32	1	1.201
16.429538180000236	14	SelfHarmOther	18	3	0.649
34.67104422800003	14	SelfNeutOther	10	3	0.981
48.87251682100032	14	OtherHarmOther	9	1	0.489
63.05653690899999	14	OtherHarmOther	35	1	1.071
81.27878072500062	14	CompHarmOther	9	2	0.551
99.47948271899986	14	OtherHarmOther	31	1	0.779
115.68500210000093	14	CompHarmSelf	23	3	0.848
133.8690224940001	14	OtherHarmOther	19	1	1.845
148.08629218399983	14	OtherNeutOther	36	1	1.686
164.29026470899953	14	OtherHarmOther	2	2	1.496
178.51103203499952	14	OtherHarmOther	13	2	1.345
194.71301981800025	14	OtherNeutOther	34	1	0.574
212.9158544260008	14	OtherNeutOther	22	1	0.572
229.1032551870012	14	OtherHarmOther	24	3	1.588
243.30294621900066	14	OtherNeutOther	28	1	1.843
257.6052946150012	14	OtherHarmOther	4	2	0.984
271.8408321860006	14	OtherHarmOther	12	2	1.806
288.01249437499973	14	OtherHarmOther	36	3	2.03
304.24709751299997	14	OtherHarmOther	20	3	0.746
320.45078519300114	14	OtherNeutOther	33	1	1.208
338.65268965500036	14	OtherHarmOther	1	2	0.94
356.85833095199996	14	OtherNeutOther	30	1	1.075
371.07472756400057	14	OtherNeutOther	13	1	1.546
