onset	duration	trial_type	item	key	RT
0.002171517999158823	14	OtherHarmOther	16	1	2.111
14.426975065998704	14	OtherHarmOther	29	1	0.854
30.620238672998312	14	OtherHarmOther	2	1	0.924
44.8381873749986	14	OtherHarmOther	27	1	0.743
63.043972337000014	14	OtherHarmOther	18	1	0.481
81.24378353199972	14	SelfHarmOther	28	3	1.801
97.48258564999924	14	SelfNeutOther	16	3	0.357
113.68246561999877	14	CompHarmOther	32	3	1.378
129.91889817999981	14	OtherNeutOther	21	1	1.352
144.10343317099978	14	CompHarmSelf	30	2	1.649
162.32466773499982	14	OtherNeutOther	4	1	0.581
176.50901404399883	14	OtherHarmOther	35	2	0.588
194.73151896499985	14	OtherHarmOther	3	2	0.844
208.9304715979997	14	OtherNeutOther	17	1	1.202
225.11971381399962	14	OtherHarmOther	6	3	1.347
239.3195567549992	14	OtherHarmOther	7	3	0.929
257.54002690499874	14	OtherHarmOther	11	3	1.123
271.74231814299856	14	OtherHarmOther	33	2	1.207
285.9769487959984	14	OtherHarmOther	22	3	0.6
304.1803255979994	14	OtherNeutOther	20	1	1.506
320.4172427959984	14	OtherNeutOther	15	1	1.196
336.60405962799996	14	OtherNeutOther	10	1	0.746
354.8211483239993	14	OtherNeutOther	24	1	1.279
370.9763801049994	14	OtherHarmOther	34	3	1.835
