onset	duration	trial_type	item	key	RT
0.0021319190000212984	14	SelfHarmOther	4	1	0.701
16.42942118100109	14	SelfHarmOther	19	3	0.253
34.620115531999545	14	SelfNeutOther	27	1	0.285
52.82299304499975	14	SelfHarmOther	21	3	0.318
67.03978331300095	14	SelfHarmOther	17	3	0.29
81.2584399669995	14	SelfNeutOther	21	1	0.316
99.44788941099978	14	SelfNeutOther	16	1	0.634
113.6478252600009	14	SelfHarmOther	27	3	0.288
131.8515317370002	14	SelfNeutOther	18	3	0.432
150.05494423799973	14	SelfNeutOther	15	1	0.721
168.24310963300013	14	SelfHarmOther	31	3	0.312
186.47727108800063	14	SelfHarmOther	26	3	0.563
202.66617025800042	14	SelfNeutOther	17	1	0.523
216.88243186200089	14	SelfHarmOther	5	2	0.843
231.06891048500074	14	SelfNeutOther	20	1	0.556
247.27348319200064	14	SelfHarmOther	8	2	0.361
263.45833028800007	14	SelfNeutOther	2	1	1.121
277.65910365700074	14	SelfHarmOther	25	2	0.605
293.82891464600107	14	SelfNeutOther	24	1	0.821
308.0474420650007	14	SelfNeutOther	10	1	0.924
326.2194249439999	14	SelfHarmOther	15	2	1.531
342.43990678800037	14	SelfHarmOther	29	2	0.352
358.64162806199965	14	SelfHarmOther	14	3	0.406
372.84219907199986	14	SelfNeutOther	29	1	0.614
