onset	duration	trial_type	item	key	RT
0.00267574500048795	14	OtherHarmOther	26	1	1.049
18.41374918100064	14	OtherHarmOther	11	1	0.498
34.6236808499998	14	SelfHarmOther	4	4	0.739
48.871812512999895	14	SelfNeutOther	9	3	0.903
63.076906009000595	14	CompHarmOther	2	3	0.707
79.2966769550003	14	CompHarmSelf	23	3	0.647
93.49591969300036	14	OtherHarmOther	13	3	0.422
109.7358856589999	14	OtherHarmOther	36	3	1.211
123.93913626199992	14	OtherHarmOther	18	4	0.549
142.19045728400033	14	OtherHarmOther	12	1	0.42
158.4067797890002	14	OtherHarmOther	3	1	0.616
176.62908501699985	14	OtherHarmOther	24	3	0.511
192.8282425440002	14	OtherHarmOther	6	1	0.612
211.05249960400033	14	OtherNeutOther	8	1	0.529
225.2375728930001	14	OtherNeutOther	1	1	0.476
239.4546813679999	14	OtherNeutOther	5	1	0.518
253.68871548800053	14	OtherNeutOther	23	1	0.428
269.91077239900005	14	OtherNeutOther	25	1	0.573
288.12799294900015	14	OtherHarmOther	12	3	1.385
306.3181189369998	14	OtherHarmOther	10	3	0.709
322.55571914200027	14	OtherNeutOther	14	1	0.515
340.7401318680004	14	OtherHarmOther	1	3	0.862
354.98722857900066	14	OtherNeutOther	7	1	0.49
371.1773416040005	14	OtherHarmOther	20	4	0.706
