onset	duration	trial_type	item	key	RT
0.0024569399993197294	14	SelfHarmOther	16	1	2.761
14.427129850999336	14	SelfHarmOther	15	1	1.142
28.585701796999274	14	SelfHarmOther	35	4	1.213
46.786976045999836	14	SelfHarmOther	22	4	1.109
62.95795441999962	14	SelfHarmOther	11	4	1.866
81.16142390699952	14	SelfNeutOther	29	1	0.853
97.33174580200011	14	SelfHarmOther	32	4	1.656
115.5305859049995	14	SelfHarmOther	30	4	1.401
131.69967057899976	14	SelfHarmOther	34	4	0.826
149.88791282900002	14	SelfNeutOther	4	1	1.169
164.07236836599986	14	SelfHarmOther	6	4	1.443
182.27847869499965	14	SelfHarmOther	3	3	1.949
198.44805505099976	14	SelfNeutOther	18	1	0.757
216.651561959	14	SelfNeutOther	17	1	1.345
232.81808114999967	14	SelfNeutOther	24	1	0.981
249.02059114699932	14	SelfNeutOther	20	1	1.248
267.19167649799965	14	SelfHarmOther	33	4	2.748
283.39286092600014	14	SelfNeutOther	10	1	1.188
297.56014318399957	14	SelfNeutOther	2	1	1.916
313.7644093969993	14	SelfHarmOther	7	4	1.69
331.95143022699995	14	SelfNeutOther	21	1	1.659
346.1520609019999	14	SelfNeutOther	27	1	1.271
360.304200646	14	SelfHarmOther	28	4	1.746
374.52304495299995	14	SelfNeutOther	16	1	2.317
