onset	duration	trial_type	item	key	RT
0.0024412379999603218	14	SelfHarmOther	4	1	1.009
15.477467187000002	14	SelfNeutOther	9	2	1.259
31.683948300999987	14	OtherHarmOther	8	1	1.747
47.888629089000005	14	OtherHarmOther	25	1	1.148
66.07589203700002	14	OtherHarmOther	12	1	2.214
82.27828209300003	14	OtherHarmOther	11	1	1.501
96.46177128800002	14	OtherHarmOther	26	1	1.515
112.66481161499996	14	OtherNeutOther	6	1	1.168
128.85054524299994	14	CompHarmOther	18	1	2.972
147.07105345699995	14	CompHarmSelf	24	1	0.97
165.27552353700003	14	OtherHarmOther	23	1	2.534
183.49527091899995	14	OtherNeutOther	23	1	2.022
197.67910638599994	14	OtherHarmOther	12	1	0.864
213.89888581499997	14	OtherHarmOther	13	2	1.102
232.101934896	14	OtherNeutOther	7	1	0.897
250.30409752599996	14	OtherNeutOther	3	1	0.696
264.48843667999995	14	OtherNeutOther	14	1	0.826
278.69112731199994	14	OtherHarmOther	36	1	1.084
294.84540145200003	14	OtherHarmOther	2	1	1.33
309.06435697300003	14	OtherHarmOther	1	1	1.025
327.301098732	14	OtherHarmOther	20	2	0.823
343.519945561	14	OtherNeutOther	1	1	0.882
361.73958617899996	14	OtherHarmOther	10	2	1.009
375.98978814500003	14	OtherNeutOther	5	1	2.195
