onset	duration	trial_type	item	key	RT
0.003066164000074423	14	SelfHarmOther	30	1	1.101
14.374042326000108	14	SelfNeutOther	19	1	1.322
28.533274700999982	14	SelfHarmOther	2	4	1.102
46.75350544499997	14	SelfNeutOther	22	1	1.53
62.91989346200012	14	SelfNeutOther	28	1	1.432
81.10834142499994	14	SelfNeutOther	13	1	1.788
99.26182005500004	14	SelfHarmOther	18	4	0.342
115.49780354299992	14	SelfNeutOther	33	1	1.183
129.66559735600003	14	SelfHarmOther	20	4	0.972
147.870747854	14	SelfHarmOther	12	4	0.841
162.054623429	14	SelfHarmOther	13	4	0.697
176.23985259000005	14	SelfNeutOther	9	3	0.841
192.443807677	14	SelfHarmOther	9	4	0.588
210.62599322300002	14	SelfHarmOther	24	4	0.945
226.83330082800012	14	SelfHarmOther	4	4	0.789
245.01433365499997	14	SelfHarmOther	36	4	0.709
263.23924095200005	14	SelfHarmOther	10	4	1.063
277.42030675599995	14	SelfNeutOther	35	1	1.499
295.6271501020001	14	SelfHarmOther	1	4	0.826
311.79661050699997	14	SelfNeutOther	36	1	1.394
327.9973741179999	14	SelfNeutOther	32	1	2.099
342.178321223	14	SelfNeutOther	31	1	1.539
358.3726465919999	14	SelfHarmOther	23	4	0.85
372.534961671	14	SelfNeutOther	34	1	1.693
