onset	duration	trial_type	item	key	RT
0.0012976619998426031	14	OtherHarmOther	1	1	1.244
16.396473427000046	14	OtherHarmOther	26	1	0.76
30.58535072099994	14	SelfHarmOther	24	4	0.902
48.78821910600004	14	OtherHarmOther	12	1	1.003
66.95772442799989	14	OtherHarmOther	11	2	2.761
83.15940509699999	14	SelfNeutOther	10	4	0.643
97.34769183999992	14	CompHarmOther	12	4	0.363
115.53327716599983	14	CompHarmSelf	2	4	1.003
133.7023519469999	14	OtherHarmOther	3	1	0.983
151.904415342	14	OtherNeutOther	6	1	2.594
166.08345815200005	14	OtherHarmOther	13	4	0.472
182.277065773	14	OtherNeutOther	23	1	0.739
196.45698135299995	14	OtherHarmOther	20	4	1.284
212.66695971199988	14	OtherHarmOther	4	4	1.224
228.8296444529999	14	OtherHarmOther	36	4	0.735
247.05368434899992	14	OtherNeutOther	14	1	1.307
261.22244728199985	14	OtherHarmOther	1	3	0.404
275.44120782899995	14	OtherNeutOther	8	1	2.46
291.61183737600004	14	OtherNeutOther	5	1	0.933
305.82910784	14	OtherHarmOther	9	4	0.784
320.0440089409999	14	OtherNeutOther	7	1	1.009
338.2196681569999	14	OtherHarmOther	18	4	0.62
354.4377292439999	14	OtherNeutOther	25	3	1.15
372.6239487	14	OtherHarmOther	23	4	0.569
