onset	duration	trial_type	item	key	RT
0.0014992459999803032	14	SelfHarmOther	15	1	1.63
16.395718112000054	14	SelfHarmOther	28	4	1.9
34.59908865900002	14	SelfNeutOther	27	1	1.672
52.788574939	14	SelfHarmOther	16	4	0.407
66.96924069399995	14	SelfNeutOther	21	1	1.461
83.16040200300006	14	SelfNeutOther	20	1	2.217
97.36270502399998	14	SelfHarmOther	6	4	1.313
113.548719495	14	SelfNeutOther	4	1	1.262
127.73394660099996	14	SelfNeutOther	29	3	0.823
141.902056055	14	SelfHarmOther	11	4	0.543
156.10425893399997	14	SelfNeutOther	17	1	1.243
172.256325254	14	SelfHarmOther	35	4	1.041
190.44489066899996	14	SelfNeutOther	18	1	1.363
206.61418653500004	14	SelfNeutOther	24	1	0.974
220.81542408099995	14	SelfHarmOther	33	4	1.106
235.01751998500004	14	SelfHarmOther	34	4	0.566
253.18882121299998	14	SelfNeutOther	16	1	1.86
269.390946837	14	SelfNeutOther	2	1	1.92
287.57413321900003	14	SelfHarmOther	7	4	0.69
303.79738977399995	14	SelfHarmOther	32	4	0.866
319.982834961	14	SelfHarmOther	22	4	0.912
338.185713147	14	SelfNeutOther	10	1	1.582
356.37155555799995	14	SelfHarmOther	30	4	1.619
374.572806625	14	SelfHarmOther	3	4	1.45
