onset	duration	trial_type	item	key	RT
0.0021589690004475415	14	SelfHarmOther	19	1	1.33
14.377042822000476	14	SelfHarmOther	4	0	0.0
28.60069775700049	14	SelfNeutOther	28	1	1.001
46.78808478100018	14	SelfNeutOther	13	0	0.0
64.99178004400073	14	SelfNeutOther	30	1	0.744
83.17794285400032	14	SelfHarmOther	9	3	1.155
97.3784289690002	14	SelfHarmOther	24	1	0.752
113.58261694000066	14	SelfNeutOther	22	1	2.589
131.78523067700007	14	SelfNeutOther	35	1	0.551
145.97026684499997	14	SelfNeutOther	31	0	0.0
160.18829430000005	14	SelfNeutOther	36	0	0.0
174.37510659000054	14	SelfHarmOther	23	1	0.467
190.56145371300045	14	SelfNeutOther	34	1	0.005
206.76411894800003	14	SelfHarmOther	2	2	1.406
220.93183780600066	14	SelfNeutOther	33	1	1.079
237.11942060100046	14	SelfHarmOther	13	0	0.0
255.32211320200076	14	SelfNeutOther	32	1	0.957
273.52562792000026	14	SelfHarmOther	20	2	1.679
287.725452918	14	SelfHarmOther	18	1	0.745
303.94761518700034	14	SelfHarmOther	12	0	0.0
320.1502445220003	14	SelfHarmOther	10	3	1.015
338.3684114150001	14	SelfHarmOther	1	3	0.435
354.57015813	14	SelfHarmOther	36	3	2.398
370.77362294500017	14	SelfNeutOther	9	1	1.472
