onset	duration	trial_type	item	key	RT
0.003211850999832677	14	OtherHarmOther	18	1	0.418
14.376147080999544	14	SelfHarmOther	21	3	0.269
32.62036735099991	14	OtherHarmOther	20	0	0.0
46.80288112799917	14	OtherHarmOther	29	1	0.421
63.02308667299985	14	OtherHarmOther	27	1	0.63
77.18830107199938	14	OtherHarmOther	4	1	0.278
95.41085554199981	14	SelfNeutOther	25	1	0.907
113.61571485399963	14	CompHarmOther	8	1	1.966
129.85011896299966	14	CompHarmSelf	19	1	1.532
144.0355220349993	14	OtherHarmOther	17	1	2.717
162.2545668039993	14	OtherHarmOther	27	3	0.005
178.49222439299956	14	OtherHarmOther	15	3	2.156
192.69379944699995	14	OtherNeutOther	16	1	0.365
208.89761962199918	14	OtherHarmOther	5	3	0.553
227.10073942999952	14	OtherHarmOther	31	2	3.128
241.31727559999945	14	OtherNeutOther	10	1	0.433
259.50403487899985	14	OtherHarmOther	14	3	3.011
277.7081826419999	14	OtherNeutOther	2	1	1.933
293.8939538759996	14	OtherNeutOther	15	1	0.448
310.0982169249992	14	OtherHarmOther	26	3	1.717
328.2847354839996	14	OtherNeutOther	21	0	0.0
344.48774989899994	14	OtherNeutOther	17	2	2.696
358.6710602159992	14	OtherHarmOther	29	0	0.0
374.8734439969994	14	OtherNeutOther	24	2	1.392
