onset	duration	trial_type	item	key	RT
0.0017603309997866745	14	SelfHarmOther	33	0	0.0
17.36127690400008	14	SelfHarmOther	36	0	0.0
31.53597548000016	14	SelfHarmOther	15	1	2.992
47.75477019800019	14	SelfNeutOther	11	3	0.983
65.94172876999983	14	SelfHarmOther	21	1	1.035
84.17679680200035	14	SelfNeutOther	1	3	2.62
102.34684374500011	14	SelfNeutOther	4	3	1.575
118.55096843699994	14	SelfHarmOther	2	3	1.059
134.73569198299992	14	SelfNeutOther	27	2	2.632
150.9561529319999	14	SelfHarmOther	16	2	1.872
165.1230591630001	14	SelfNeutOther	26	2	1.554
179.34212954299983	14	SelfNeutOther	25	1	1.505
193.56048306499997	14	SelfHarmOther	3	3	0.596
207.78107010700023	14	SelfHarmOther	17	2	0.606
221.99927455299985	14	SelfNeutOther	36	3	0.463
236.2013188410001	14	SelfNeutOther	13	3	0.605
254.43847005899988	14	SelfNeutOther	5	4	2.317
270.62433003000024	14	SelfHarmOther	35	1	1.251
288.8424838159999	14	SelfHarmOther	23	4	0.44
303.02911939099977	14	SelfHarmOther	10	4	0.389
319.2493967820001	14	SelfNeutOther	31	3	1.041
337.4188713000003	14	SelfNeutOther	7	2	0.483
355.6397387880006	14	SelfHarmOther	11	3	1.342
373.8249441079997	14	SelfHarmOther	27	4	0.379
