onset	duration	trial_type	item	key	RT
0.002618311000333051	14	SelfHarmOther	18	1	1.527
14.843867896999654	14	SelfNeutOther	24	1	0.797
31.02000005100126	14	SelfNeutOther	10	1	0.839
49.455972656000085	14	SelfHarmOther	7	2	0.417
63.639612132001275	14	SelfHarmOther	33	2	0.601
78.70871523300048	14	SelfNeutOther	15	1	0.54
94.91202290500041	14	SelfHarmOther	28	2	0.487
113.56672646100014	14	SelfHarmOther	35	2	0.632
132.66805361700062	14	SelfHarmOther	32	1	1.419
150.87194404600086	14	SelfNeutOther	2	1	0.971
170.1070148910003	14	SelfNeutOther	21	1	1.24
186.6933514049997	14	SelfHarmOther	22	2	1.225
201.82838561300014	14	SelfNeutOther	20	1	1.17
216.6975838819999	14	SelfNeutOther	17	1	1.518
232.86839538800086	14	SelfHarmOther	30	1	1.075
251.3367656139999	14	SelfNeutOther	29	1	1.029
268.1745511240006	14	SelfNeutOther	16	1	0.525
282.7579764740003	14	SelfNeutOther	27	1	0.674
299.62966452	14	SelfHarmOther	3	2	0.353
314.4296832630007	14	SelfNeutOther	4	1	0.482
329.9331920800014	14	SelfHarmOther	16	1	0.766
346.1362871330002	14	SelfHarmOther	6	1	0.603
364.3390778140001	14	SelfHarmOther	11	2	0.342
383.91008130200134	14	SelfHarmOther	34	2	1.581
