onset	duration	trial_type	item	key	RT
0.0023181429987744195	14	SelfHarmOther	19	1	1.015
18.89689990899933	14	SelfNeutOther	35	1	0.313
37.10430594199897	14	SelfNeutOther	31	1	0.954
53.522342252999806	14	SelfHarmOther	13	1	1.249
68.27397061999909	14	SelfHarmOther	36	2	1.018
86.46034435900037	14	SelfNeutOther	34	1	0.95
103.0311202569992	14	SelfHarmOther	24	1	2.174
121.99932821500079	14	SelfHarmOther	9	2	1.806
139.5023698269997	14	SelfNeutOther	9	1	0.82
158.09007259499958	14	SelfNeutOther	13	1	0.815
174.4576814789998	14	SelfNeutOther	22	1	0.712
188.67755027699786	14	SelfNeutOther	32	1	0.37
204.88078927399874	14	SelfNeutOther	30	1	1.101
219.06545820299834	14	SelfNeutOther	36	1	0.764
233.40046006800003	14	SelfHarmOther	12	1	0.944
249.57153259499864	14	SelfHarmOther	10	2	0.371
265.7731575960006	14	SelfHarmOther	23	2	0.393
283.9592277899992	14	SelfNeutOther	28	1	1.019
298.49426132400004	14	SelfHarmOther	20	2	1.02
317.6821343719985	14	SelfHarmOther	18	1	0.957
331.89930304399786	14	SelfHarmOther	1	1	0.332
350.05326817700006	14	SelfNeutOther	33	1	0.736
364.4888378739979	14	SelfHarmOther	4	1	1.244
381.65944424499867	14	SelfHarmOther	2	2	1.157
