onset	duration	trial_type	item	key	RT
0.0024129609992087353	14	OtherHarmOther	14	1	2.764
17.746467824999854	14	OtherHarmOther	26	1	1.43
33.97041134099891	14	OtherHarmOther	23	1	0.971
52.15434016600011	14	SelfHarmOther	23	2	1.393
70.35753944799944	14	OtherHarmOther	8	1	0.74
85.4429708509997	14	OtherHarmOther	11	1	1.351
103.64722760499899	14	SelfNeutOther	36	2	0.877
117.84834327899989	14	OtherNeutOther	5	1	0.526
136.38597537900023	14	OtherNeutOther	25	1	1.286
150.57286276599916	14	CompHarmOther	12	2	0.494
164.7724009680005	14	CompHarmSelf	18	2	1.409
180.97695486199882	14	OtherHarmOther	13	1	0.65
197.71181151999917	14	OtherNeutOther	1	1	1.122
212.04729976700037	14	OtherHarmOther	10	1	1.846
226.25018882599943	14	OtherHarmOther	9	1	2.236
241.71892400199977	14	OtherHarmOther	24	1	1.265
260.705252198999	14	OtherNeutOther	3	1	0.642
276.8758993430001	14	OtherHarmOther	20	2	0.8
294.1277166479995	14	OtherHarmOther	1	1	1.184
312.2815406970003	14	OtherHarmOther	2	2	1.264
331.8512704169989	14	OtherNeutOther	12	1	1.881
346.2356306010006	14	OtherNeutOther	7	1	0.731
362.573382913999	14	OtherHarmOther	4	1	0.69
379.7418492119996	14	OtherNeutOther	6	1	0.786
